,degree,fanout,fanin
FLOT2,1.0,1.0,1.0
ANGPT1,1.0,1.0,1.0
NPRL2,0.0,0.0,1.0
RNGTT,3.0,3.0,1.0
SPRR1B,1.0,1.0,1.0
TYSND1,1.0,1.0,1.0
OR5D14,1.0,1.0,1.0
DHFR,3.0,3.0,1.0
STAM2,6.0,6.0,1.0
SAMD3,0.0,0.0,1.0
ATXN7L2,0.0,0.0,1.0
OR5H15,1.0,1.0,1.0
OR8H3,1.0,1.0,1.0
FAM89A,0.0,0.0,1.0
ADPRH,0.0,0.0,1.0
TLX3,0.0,0.0,1.0
CCDC158,0.0,0.0,1.0
SPRR2G,1.0,1.0,1.0
CRYBG3,0.0,0.0,1.0
KCNK16,2.0,2.0,1.0
SHISA5,2.0,2.0,1.0
COL8A2,1.0,1.0,1.0
DHRS7C,0.0,0.0,1.0
ATP6V1E2,3.0,3.0,1.0
DBT,0.0,0.0,1.0
VWA3A,0.0,0.0,1.0
HIBCH,0.0,0.0,1.0
TTL,1.0,1.0,1.0
PDIA5,1.0,1.0,1.0
ESYT1,1.0,1.0,1.0
NAB2,0.0,0.0,1.0
CRYM,1.0,1.0,1.0
ATP1B4,1.0,1.0,1.0
CAPZA2,4.0,4.0,1.0
PARM1,0.0,0.0,1.0
LY6D,0.0,0.0,1.0
FBXL3,3.0,3.0,1.0
DDX4,1.0,1.0,1.0
CYP1A1,5.0,5.0,1.0
NCL,0.0,0.0,1.0
VPS4B,2.0,2.0,1.0
TIGD1,0.0,0.0,1.0
XKR6,0.0,0.0,1.0
KIF13A,1.0,1.0,1.0
CTR9,3.0,3.0,1.0
CD79A,2.0,2.0,1.0
PAPOLG,0.0,0.0,1.0
RBM19,0.0,0.0,1.0
TMEM9B,0.0,0.0,1.0
MGLL,3.0,3.0,1.0
CILP2,0.0,0.0,1.0
CC2D1B,0.0,0.0,1.0
LYPD3,0.0,0.0,1.0
ZDHHC12,0.0,0.0,1.0
FLVCR1,0.0,0.0,1.0
NR1H3,2.0,2.0,1.0
ZNF641,0.0,0.0,1.0
DROSHA,1.0,1.0,1.0
PI4KB,1.0,1.0,1.0
PPIF,0.0,0.0,1.0
TGM4,0.0,0.0,1.0
MMP14,2.0,2.0,1.0
FICD,0.0,0.0,1.0
HAUS1,5.0,5.0,1.0
TP53INP1,2.0,2.0,1.0
L3MBTL2,2.0,2.0,1.0
CLN5,0.0,0.0,1.0
PECR,1.0,1.0,1.0
FLOT1,1.0,1.0,1.0
CCL28,1.0,1.0,1.0
CCDC71L,0.0,0.0,1.0
ORC3,7.0,7.0,1.0
CUX1,2.0,2.0,1.0
TTC23,0.0,0.0,1.0
LACRT,0.0,0.0,1.0
ZCCHC9,0.0,0.0,1.0
SFI1,5.0,5.0,1.0
NEIL2,3.0,3.0,1.0
MPPED1,0.0,0.0,1.0
PLXNB3,1.0,1.0,1.0
NMI,0.0,0.0,1.0
FADD,9.0,9.0,1.0
MYO5C,0.0,0.0,1.0
TMPRSS15,0.0,0.0,1.0
NTF3,5.0,5.0,1.0
RTKN,1.0,1.0,1.0
IRAK1,7.0,7.0,1.0
ASPRV1,0.0,0.0,1.0
MRPS6,3.0,3.0,1.0
PDPK1,12.0,12.0,1.0
PTPN13,2.0,2.0,1.0
TFPT,1.0,1.0,1.0
NACAD,0.0,0.0,1.0
UFL1,1.0,1.0,1.0
PPP2R2C,0.0,0.0,1.0
SFR1,0.0,0.0,1.0
SPOPL,0.0,0.0,1.0
NUP107,22.0,22.0,1.0
FXN,1.0,1.0,1.0
REEP5,0.0,0.0,1.0
ERC1,0.0,0.0,1.0
CASKIN2,0.0,0.0,1.0
PRPF18,0.0,0.0,1.0
SLC29A2,1.0,1.0,1.0
SCOC,1.0,1.0,1.0
RETNLB,0.0,0.0,1.0
ZNF430,0.0,0.0,1.0
NOD1,6.0,6.0,1.0
STAB1,1.0,1.0,1.0
CNBP,0.0,0.0,1.0
DEFB108B,1.0,1.0,1.0
PSKH2,0.0,0.0,1.0
KIAA1147,0.0,0.0,1.0
ZNF429,0.0,0.0,1.0
PTK2B,2.0,2.0,1.0
SPRR4,0.0,0.0,1.0
TMEM33,0.0,0.0,1.0
AKAP3,0.0,0.0,1.0
RAB14,5.0,5.0,1.0
PARL,1.0,1.0,1.0
RAD50,9.0,9.0,1.0
VASH1,0.0,0.0,1.0
PAPD4,0.0,0.0,1.0
LIPM,1.0,1.0,1.0
PPP1R15B,0.0,0.0,1.0
NPM1,5.0,5.0,1.0
DLX4,0.0,0.0,1.0
USP13,2.0,2.0,1.0
BBS5,1.0,1.0,1.0
EVI5L,0.0,0.0,1.0
EXOSC6,5.0,5.0,1.0
OR52B2,1.0,1.0,1.0
IL17RB,0.0,0.0,1.0
NAP1L2,0.0,0.0,1.0
PRMT1,4.0,4.0,1.0
DLC1,1.0,1.0,1.0
FAM24A,0.0,0.0,1.0
ROCK2,5.0,5.0,1.0
RALBP1,1.0,1.0,1.0
TNNC1,1.0,1.0,1.0
DHX38,4.0,4.0,1.0
ZNF626,0.0,0.0,1.0
ARL6IP6,0.0,0.0,1.0
NF2,1.0,1.0,1.0
NRSN1,0.0,0.0,1.0
TTI2,0.0,0.0,1.0
ZC3H13,0.0,0.0,1.0
MBOAT2,2.0,2.0,1.0
APOA4,5.0,5.0,1.0
SPINK2,0.0,0.0,1.0
WDFY3,0.0,0.0,1.0
ANKRD10,0.0,0.0,1.0
NID2,1.0,1.0,1.0
FAM102A,0.0,0.0,1.0
TAB1,9.0,9.0,1.0
MUC1,6.0,6.0,1.0
PSG8,0.0,0.0,1.0
GNG10,19.0,19.0,1.0
FAXC,0.0,0.0,1.0
AVEN,0.0,0.0,1.0
TPP2,1.0,1.0,1.0
PHACTR2,1.0,1.0,1.0
MBNL1,0.0,0.0,1.0
CHD2,0.0,0.0,1.0
SDHAF2,0.0,0.0,1.0
ETV1,0.0,0.0,1.0
RAB6C,0.0,0.0,1.0
CAT,2.0,2.0,1.0
LRRC49,1.0,1.0,1.0
ME1,1.0,1.0,1.0
FAT4,0.0,0.0,1.0
SH3TC1,0.0,0.0,1.0
CLEC6A,1.0,1.0,1.0
TSSK3,0.0,0.0,1.0
CLIC4,0.0,0.0,1.0
STK40,0.0,0.0,1.0
FGF19,6.0,6.0,1.0
EAF1,2.0,2.0,1.0
FAM46A,0.0,0.0,1.0
PKN3,0.0,0.0,1.0
PPARG,4.0,4.0,1.0
RAE1,18.0,18.0,1.0
OR5A2,1.0,1.0,1.0
CCDC120,0.0,0.0,1.0
WDTC1,1.0,1.0,1.0
NAA35,1.0,1.0,1.0
PRICKLE1,1.0,1.0,1.0
E2F6,1.0,1.0,1.0
AP2A1,10.0,10.0,1.0
EYA2,1.0,1.0,1.0
COL5A1,1.0,1.0,1.0
DBR1,0.0,0.0,1.0
KIF5A,5.0,5.0,1.0
YTHDF2,0.0,0.0,1.0
THAP4,0.0,0.0,1.0
PSG6,0.0,0.0,1.0
CLDN6,1.0,1.0,1.0
IL22RA2,1.0,1.0,1.0
IKZF4,0.0,0.0,1.0
USP24,1.0,1.0,1.0
EVI5,0.0,0.0,1.0
SLC7A6,2.0,2.0,1.0
ZNF718,0.0,0.0,1.0
MAP3K3,0.0,0.0,1.0
CD151,1.0,1.0,1.0
DEFB107A,1.0,1.0,1.0
JKAMP,0.0,0.0,1.0
SPG21,0.0,0.0,1.0
ZNF709,0.0,0.0,1.0
CHIC2,0.0,0.0,1.0
ATP12A,1.0,1.0,1.0
GOLGA4,1.0,1.0,1.0
RBM18,0.0,0.0,1.0
SGPL1,1.0,1.0,1.0
CPEB3,0.0,0.0,1.0
PITPNA,2.0,2.0,1.0
ZNF33B,0.0,0.0,1.0
KRAS,37.0,37.0,1.0
PSG2,0.0,0.0,1.0
NBN,9.0,9.0,1.0
LIG4,2.0,2.0,1.0
ACP1,0.0,0.0,1.0
CYB5R1,2.0,2.0,1.0
MKNK1,4.0,4.0,1.0
ANKRD39,0.0,0.0,1.0
LRIG2,0.0,0.0,1.0
FGG,14.0,14.0,1.0
CCDC92,0.0,0.0,1.0
TBC1D28,0.0,0.0,1.0
FRAT1,1.0,1.0,1.0
USP31,0.0,0.0,1.0
SFXN2,0.0,0.0,1.0
EIF3CL,0.0,0.0,1.0
CCDC130,0.0,0.0,1.0
TIAM2,4.0,4.0,1.0
TMEM237,0.0,0.0,1.0
HPN,2.0,2.0,1.0
AFM,0.0,0.0,1.0
CALM2,0.0,0.0,1.0
TBC1D9,0.0,0.0,1.0
TRIM2,0.0,0.0,1.0
SLC31A2,0.0,0.0,1.0
IRS1,10.0,10.0,1.0
RNF146,3.0,3.0,1.0
DSE,1.0,1.0,1.0
DNAJC21,0.0,0.0,1.0
FKBP5,1.0,1.0,1.0
XIRP2,0.0,0.0,1.0
UAP1,0.0,0.0,1.0
PEX14,1.0,1.0,1.0
ENOPH1,1.0,1.0,1.0
FAM109B,0.0,0.0,1.0
WTIP,1.0,1.0,1.0
OR6B3,1.0,1.0,1.0
ALDH1A2,1.0,1.0,1.0
MDN1,0.0,0.0,1.0
SLC25A30,0.0,0.0,1.0
TMEM205,0.0,0.0,1.0
XBP1,1.0,1.0,1.0
CSPP1,0.0,0.0,1.0
FAM104A,0.0,0.0,1.0
SRGAP1,2.0,2.0,1.0
PFKFB4,0.0,0.0,1.0
ARPC1B,3.0,3.0,1.0
OR51B6,1.0,1.0,1.0
SLC22A23,0.0,0.0,1.0
EML1,0.0,0.0,1.0
ANKRA2,0.0,0.0,1.0
KCNJ11,3.0,3.0,1.0
HOXC10,0.0,0.0,1.0
RPL3L,12.0,12.0,1.0
AMTN,2.0,2.0,1.0
ERCC8,4.0,4.0,1.0
KHDC1,0.0,0.0,1.0
UBB,121.0,121.0,1.0
CDKN1B,8.0,8.0,1.0
CCDC89,0.0,0.0,1.0
CA1,4.0,4.0,1.0
MRPL4,3.0,3.0,1.0
TTC31,0.0,0.0,1.0
PGAP3,0.0,0.0,1.0
DDX23,2.0,2.0,1.0
ARNT2,1.0,1.0,1.0
UBA6,2.0,2.0,1.0
LRRC8D,1.0,1.0,1.0
KCNU1,1.0,1.0,1.0
CCT6B,5.0,5.0,1.0
CTSE,1.0,1.0,1.0
TMEM129,1.0,1.0,1.0
NUDT2,1.0,1.0,1.0
GTF2A1,7.0,7.0,1.0
FAM173B,0.0,0.0,1.0
ZNF787,0.0,0.0,1.0
DNAH7,0.0,0.0,1.0
SNX16,0.0,0.0,1.0
FAH,1.0,1.0,1.0
EPS8L2,0.0,0.0,1.0
IRF9,0.0,0.0,1.0
LRRTM3,1.0,1.0,1.0
MC2R,2.0,2.0,1.0
BTN3A3,1.0,1.0,1.0
MYO1F,0.0,0.0,1.0
PSME1,46.0,46.0,1.0
GLP2R,1.0,1.0,1.0
INSL6,0.0,0.0,1.0
CDCP2,0.0,0.0,1.0
TMEM141,0.0,0.0,1.0
ZFP2,0.0,0.0,1.0
HDAC6,5.0,5.0,1.0
HIST1H2BA,28.0,28.0,1.0
CHTF8,0.0,0.0,1.0
OSBP2,0.0,0.0,1.0
BTN2A2,1.0,1.0,1.0
ZNF773,0.0,0.0,1.0
SMG7,1.0,1.0,1.0
TRIM42,0.0,0.0,1.0
SIDT1,0.0,0.0,1.0
SGSM3,0.0,0.0,1.0
CHRM4,1.0,1.0,1.0
PTPN2,3.0,3.0,1.0
CCL15,0.0,0.0,1.0
LYSMD3,0.0,0.0,1.0
DDX47,2.0,2.0,1.0
LRRC40,0.0,0.0,1.0
KRT34,0.0,0.0,1.0
LBX2,0.0,0.0,1.0
CCDC15,0.0,0.0,1.0
SCG3,3.0,3.0,1.0
SUN5,0.0,0.0,1.0
TMEM207,0.0,0.0,1.0
ALKBH4,0.0,0.0,1.0
ZMYM2,1.0,1.0,1.0
VLDLR,3.0,3.0,1.0
DSTYK,0.0,0.0,1.0
ST8SIA1,0.0,0.0,1.0
AKAP9,10.0,10.0,1.0
MCMBP,0.0,0.0,1.0
FCRL1,0.0,0.0,1.0
ZNF619,0.0,0.0,1.0
LPP,0.0,0.0,1.0
LDLR,4.0,4.0,1.0
GNAI1,5.0,5.0,1.0
WASF2,2.0,2.0,1.0
ARHGEF26,3.0,3.0,1.0
LMAN2,2.0,2.0,1.0
TTC21A,0.0,0.0,1.0
TRUB2,0.0,0.0,1.0
IDI1,1.0,1.0,1.0
PREPL,0.0,0.0,1.0
SCEL,0.0,0.0,1.0
KCNJ2,4.0,4.0,1.0
RAB28,0.0,0.0,1.0
APOO,1.0,1.0,1.0
AOC2,0.0,0.0,1.0
ASXL1,1.0,1.0,1.0
HERPUD1,1.0,1.0,1.0
RAVER1,0.0,0.0,1.0
LCE6A,1.0,1.0,1.0
NUS1,0.0,0.0,1.0
B3GAT2,1.0,1.0,1.0
NTPCR,0.0,0.0,1.0
VPREB1,0.0,0.0,1.0
ALKBH8,0.0,0.0,1.0
PHKA1,1.0,1.0,1.0
RCOR3,0.0,0.0,1.0
TOP3B,0.0,0.0,1.0
RGL1,1.0,1.0,1.0
CEBPE,0.0,0.0,1.0
VPS52,1.0,1.0,1.0
ZSCAN5A,0.0,0.0,1.0
SPSB4,2.0,2.0,1.0
CELF1,0.0,0.0,1.0
MAGEE1,0.0,0.0,1.0
COQ5,1.0,1.0,1.0
LZTS2,0.0,0.0,1.0
NPR1,1.0,1.0,1.0
GKAP1,0.0,0.0,1.0
DDO,0.0,0.0,1.0
TMEM151A,0.0,0.0,1.0
DAGLA,1.0,1.0,1.0
SUPV3L1,0.0,0.0,1.0
ANKMY1,0.0,0.0,1.0
TRIM67,0.0,0.0,1.0
WDR19,1.0,1.0,1.0
ATAD3B,1.0,1.0,1.0
PQLC2,1.0,1.0,1.0
ZNF808,0.0,0.0,1.0
ZFR,0.0,0.0,1.0
CDAN1,0.0,0.0,1.0
AGPAT2,2.0,2.0,1.0
TTC9C,0.0,0.0,1.0
ARID2,2.0,2.0,1.0
DNAH17,0.0,0.0,1.0
AFF3,0.0,0.0,1.0
ANKRD27,1.0,1.0,1.0
GSK3A,3.0,3.0,1.0
RPS12,15.0,15.0,1.0
LRCH4,0.0,0.0,1.0
NOMO1,0.0,0.0,1.0
FGF8,19.0,19.0,1.0
FAM53A,0.0,0.0,1.0
TXNL1,0.0,0.0,1.0
HACL1,1.0,1.0,1.0
OR4C3,1.0,1.0,1.0
DTD1,0.0,0.0,1.0
TXNDC8,0.0,0.0,1.0
GPKOW,1.0,1.0,1.0
GNRHR,1.0,1.0,1.0
CYP2C18,1.0,1.0,1.0
FUT9,0.0,0.0,1.0
HPCA,0.0,0.0,1.0
KPNB1,6.0,6.0,1.0
NEIL1,3.0,3.0,1.0
VILL,0.0,0.0,1.0
SIN3A,3.0,3.0,1.0
EIF2B2,1.0,1.0,1.0
ZBTB34,0.0,0.0,1.0
ZNF548,0.0,0.0,1.0
BPGM,0.0,0.0,1.0
STX17,1.0,1.0,1.0
ATXN7,2.0,2.0,1.0
RXFP2,1.0,1.0,1.0
RAP1A,13.0,13.0,1.0
PXK,0.0,0.0,1.0
ATP13A2,1.0,1.0,1.0
DND1,0.0,0.0,1.0
RDH14,1.0,1.0,1.0
MARK2,0.0,0.0,1.0
LCE2C,1.0,1.0,1.0
ACSF3,1.0,1.0,1.0
GLYCTK,1.0,1.0,1.0
BET1L,2.0,2.0,1.0
SLC9A3R1,0.0,0.0,1.0
RGS20,0.0,0.0,1.0
ANKS4B,0.0,0.0,1.0
ARHGAP10,2.0,2.0,1.0
KDELR1,2.0,2.0,1.0
EXTL3,1.0,1.0,1.0
SLC38A9,5.0,5.0,1.0
RNF113A,0.0,0.0,1.0
MFSD8,0.0,0.0,1.0
BARX2,0.0,0.0,1.0
CALHM3,0.0,0.0,1.0
HIRA,1.0,1.0,1.0
NES,0.0,0.0,1.0
PABPC5,0.0,0.0,1.0
PLEKHM1,0.0,0.0,1.0
FARP2,1.0,1.0,1.0
SPANXN3,0.0,0.0,1.0
CASP9,6.0,6.0,1.0
NCSTN,11.0,11.0,1.0
FAM114A1,0.0,0.0,1.0
FANCA,1.0,1.0,1.0
IPO4,0.0,0.0,1.0
HPS1,1.0,1.0,1.0
TMEM185B,0.0,0.0,1.0
GPC3,11.0,11.0,1.0
WWTR1,4.0,4.0,1.0
MXD1,0.0,0.0,1.0
HES3,0.0,0.0,1.0
LXN,0.0,0.0,1.0
ATP2B2,3.0,3.0,1.0
SIK2,0.0,0.0,1.0
EIF2AK2,2.0,2.0,1.0
MYL4,1.0,1.0,1.0
ZNF496,0.0,0.0,1.0
TGIF2LY,0.0,0.0,1.0
AUTS2,1.0,1.0,1.0
SIRT4,1.0,1.0,1.0
CDK17,0.0,0.0,1.0
PRLH,1.0,1.0,1.0
MATN2,0.0,0.0,1.0
SEC24A,4.0,4.0,1.0
UBE2M,4.0,4.0,1.0
SLC7A2,1.0,1.0,1.0
CSE1L,0.0,0.0,1.0
MNX1,0.0,0.0,1.0
CDH1,5.0,5.0,1.0
MUSTN1,0.0,0.0,1.0
AAGAB,0.0,0.0,1.0
PTGES,1.0,1.0,1.0
RPTN,1.0,1.0,1.0
POLE,11.0,11.0,1.0
SAGE1,0.0,0.0,1.0
NDEL1,4.0,4.0,1.0
FER1L6,0.0,0.0,1.0
PLEKHA4,1.0,1.0,1.0
HAPLN1,1.0,1.0,1.0
PA2G4,1.0,1.0,1.0
LRP2BP,0.0,0.0,1.0
RSRC2,0.0,0.0,1.0
CLP1,5.0,5.0,1.0
BET1,2.0,2.0,1.0
TRAF7,1.0,1.0,1.0
PANK4,1.0,1.0,1.0
TNK1,0.0,0.0,1.0
ARID1A,2.0,2.0,1.0
SHISA3,0.0,0.0,1.0
PI4K2B,4.0,4.0,1.0
CDK2,14.0,14.0,1.0
WIPI1,2.0,2.0,1.0
OR2D2,1.0,1.0,1.0
PKN2,0.0,0.0,1.0
PMPCB,2.0,2.0,1.0
DGKB,0.0,0.0,1.0
RASSF9,0.0,0.0,1.0
ZNF846,0.0,0.0,1.0
ARPC5L,0.0,0.0,1.0
ACOXL,1.0,1.0,1.0
RTP2,0.0,0.0,1.0
PCBD2,0.0,0.0,1.0
LZTFL1,1.0,1.0,1.0
EFCAB6,0.0,0.0,1.0
MCM6,4.0,4.0,1.0
SLCO3A1,1.0,1.0,1.0
ZNF468,0.0,0.0,1.0
DPY19L3,0.0,0.0,1.0
PSIP1,3.0,3.0,1.0
RAD21,7.0,7.0,1.0
SLC4A8,1.0,1.0,1.0
PPP2R2D,1.0,1.0,1.0
VDAC3,1.0,1.0,1.0
ZNF256,0.0,0.0,1.0
BUD13,0.0,0.0,1.0
TMEM11,1.0,1.0,1.0
PMF1,4.0,4.0,1.0
KCTD7,2.0,2.0,1.0
SNX24,0.0,0.0,1.0
MYL12A,2.0,2.0,1.0
FSCN3,0.0,0.0,1.0
OR2M5,1.0,1.0,1.0
STK11IP,1.0,1.0,1.0
GAR1,1.0,1.0,1.0
SIAE,0.0,0.0,1.0
FANCL,1.0,1.0,1.0
DNAH3,0.0,0.0,1.0
KHK,1.0,1.0,1.0
ZYX,0.0,0.0,1.0
OR10J5,1.0,1.0,1.0
SPDYE3,0.0,0.0,1.0
MS4A1,0.0,0.0,1.0
ZNF746,0.0,0.0,1.0
DNAJC27,0.0,0.0,1.0
WWC3,0.0,0.0,1.0
OR2T11,1.0,1.0,1.0
UNC119B,1.0,1.0,1.0
NAA25,0.0,0.0,1.0
CSNK2A1,9.0,9.0,1.0
OR8K3,1.0,1.0,1.0
BMP4,3.0,3.0,1.0
PEX5,1.0,1.0,1.0
FXR1,1.0,1.0,1.0
OR6C4,1.0,1.0,1.0
ZNF311,0.0,0.0,1.0
DPH1,1.0,1.0,1.0
TRIM36,1.0,1.0,1.0
LNP1,0.0,0.0,1.0
VTN,5.0,5.0,1.0
NEK8,0.0,0.0,1.0
ZNF71,0.0,0.0,1.0
RIMKLA,0.0,0.0,1.0
IMMT,1.0,1.0,1.0
DACT3,0.0,0.0,1.0
LRRC34,0.0,0.0,1.0
ZNF23,0.0,0.0,1.0
CCDC103,0.0,0.0,1.0
SUDS3,3.0,3.0,1.0
TBX2,0.0,0.0,1.0
DPCR1,0.0,0.0,1.0
ARHGEF18,4.0,4.0,1.0
MAGEA10,0.0,0.0,1.0
NACA,0.0,0.0,1.0
GTF3C6,3.0,3.0,1.0
BBOX1,1.0,1.0,1.0
PRM1,0.0,0.0,1.0
FIP1L1,5.0,5.0,1.0
STOX1,0.0,0.0,1.0
MAPK6,1.0,1.0,1.0
OR5D18,1.0,1.0,1.0
SPR,2.0,2.0,1.0
NUMBL,0.0,0.0,1.0
SIRT1,2.0,2.0,1.0
NME4,1.0,1.0,1.0
RHOG,5.0,5.0,1.0
WDR11,0.0,0.0,1.0
ZNF658,0.0,0.0,1.0
ZXDA,0.0,0.0,1.0
POSTN,0.0,0.0,1.0
TRPV1,1.0,1.0,1.0
ZNF419,0.0,0.0,1.0
OR5AK2,1.0,1.0,1.0
ACTL9,0.0,0.0,1.0
FAM208A,0.0,0.0,1.0
KPNA1,5.0,5.0,1.0
CEP78,5.0,5.0,1.0
SDC4,10.0,10.0,1.0
MAPK8IP1,0.0,0.0,1.0
UGT2B10,0.0,0.0,1.0
IRF4,1.0,1.0,1.0
AKR1C1,2.0,2.0,1.0
CCDC36,0.0,0.0,1.0
ACRBP,0.0,0.0,1.0
TTC37,1.0,1.0,1.0
MAP2K6,8.0,8.0,1.0
TSC2,6.0,6.0,1.0
RBMX,1.0,1.0,1.0
GRAMD1A,0.0,0.0,1.0
ARHGAP18,1.0,1.0,1.0
MICALL1,0.0,0.0,1.0
S1PR1,2.0,2.0,1.0
PLA2G6,5.0,5.0,1.0
IGIP,0.0,0.0,1.0
BCKDK,0.0,0.0,1.0
CD302,0.0,0.0,1.0
PRKCD,8.0,8.0,1.0
DNA2,6.0,6.0,1.0
CCND1,11.0,11.0,1.0
CA6,1.0,1.0,1.0
LHX9,1.0,1.0,1.0
CAPZA3,3.0,3.0,1.0
RUNX1,16.0,16.0,1.0
MLX,1.0,1.0,1.0
RPL34,12.0,12.0,1.0
SRRT,2.0,2.0,1.0
OR4C13,1.0,1.0,1.0
PEX19,1.0,1.0,1.0
DTWD2,0.0,0.0,1.0
SYPL2,0.0,0.0,1.0
ASB3,2.0,2.0,1.0
TRIT1,1.0,1.0,1.0
MEN1,5.0,5.0,1.0
GLS,2.0,2.0,1.0
GGA2,2.0,2.0,1.0
ROS1,0.0,0.0,1.0
ZBTB1,0.0,0.0,1.0
FBXL17,0.0,0.0,1.0
UBE3B,1.0,1.0,1.0
SUN2,1.0,1.0,1.0
ITGA2,6.0,6.0,1.0
PRB2,0.0,0.0,1.0
KIAA1468,0.0,0.0,1.0
NOC2L,1.0,1.0,1.0
SYCP2,1.0,1.0,1.0
ALKBH2,1.0,1.0,1.0
RALGPS2,0.0,0.0,1.0
CREG1,1.0,1.0,1.0
GFRAL,0.0,0.0,1.0
GLRA3,0.0,0.0,1.0
FAM71B,0.0,0.0,1.0
MRPL44,3.0,3.0,1.0
MVP,1.0,1.0,1.0
SLC5A12,1.0,1.0,1.0
TMEM144,0.0,0.0,1.0
ABHD14A,0.0,0.0,1.0
SEH1L,22.0,22.0,1.0
RIMS3,0.0,0.0,1.0
PAAF1,0.0,0.0,1.0
MED7,1.0,1.0,1.0
REV3L,3.0,3.0,1.0
TMEM62,0.0,0.0,1.0
CHTOP,3.0,3.0,1.0
ILF2,1.0,1.0,1.0
OR2T35,1.0,1.0,1.0
WDR92,0.0,0.0,1.0
GLMN,1.0,1.0,1.0
KRTAP13-3,0.0,0.0,1.0
HCK,3.0,3.0,1.0
SFRP4,0.0,0.0,1.0
GPSM1,0.0,0.0,1.0
SEC16B,1.0,1.0,1.0
MMD,0.0,0.0,1.0
VTI1A,2.0,2.0,1.0
TNKS2,4.0,4.0,1.0
NT5DC2,0.0,0.0,1.0
ABCF3,0.0,0.0,1.0
MYOT,0.0,0.0,1.0
PPP1CA,3.0,3.0,1.0
SLC24A5,1.0,1.0,1.0
CORO2A,0.0,0.0,1.0
CTAGE4,0.0,0.0,1.0
DCPS,1.0,1.0,1.0
JPH1,0.0,0.0,1.0
HDHD3,0.0,0.0,1.0
KIAA1549,1.0,1.0,1.0
VPS37D,2.0,2.0,1.0
ZNF10,0.0,0.0,1.0
RNF24,0.0,0.0,1.0
IL1R1,1.0,1.0,1.0
TMEM229B,0.0,0.0,1.0
PAK1,14.0,14.0,1.0
CLN6,0.0,0.0,1.0
SIX5,0.0,0.0,1.0
SLC47A2,0.0,0.0,1.0
NXN,0.0,0.0,1.0
B4GALT5,2.0,2.0,1.0
ZNF699,0.0,0.0,1.0
IMP4,2.0,2.0,1.0
KRT31,0.0,0.0,1.0
USF2,1.0,1.0,1.0
ZNF780A,0.0,0.0,1.0
RALY,0.0,0.0,1.0
NCAPH2,1.0,1.0,1.0
RBM39,0.0,0.0,1.0
CCDC159,0.0,0.0,1.0
RPAIN,0.0,0.0,1.0
GNL1,0.0,0.0,1.0
MLLT10,0.0,0.0,1.0
GRIK5,1.0,1.0,1.0
MYOM1,0.0,0.0,1.0
NEU4,1.0,1.0,1.0
MBOAT4,1.0,1.0,1.0
RBBP6,1.0,1.0,1.0
BZW1,0.0,0.0,1.0
REG1B,0.0,0.0,1.0
DEFB114,1.0,1.0,1.0
LRRN3,0.0,0.0,1.0
PSAT1,1.0,1.0,1.0
PPFIBP2,1.0,1.0,1.0
PCK2,1.0,1.0,1.0
LMLN,0.0,0.0,1.0
POLA2,6.0,6.0,1.0
NLGN2,1.0,1.0,1.0
TTF1,5.0,5.0,1.0
CAPRIN2,0.0,0.0,1.0
ASGR1,0.0,0.0,1.0
RAB4B,2.0,2.0,1.0
VDAC1,3.0,3.0,1.0
OR8I2,1.0,1.0,1.0
RPN2,1.0,1.0,1.0
G2E3,0.0,0.0,1.0
ACTR8,1.0,1.0,1.0
FAF1,0.0,0.0,1.0
DDX18,0.0,0.0,1.0
MPPED2,0.0,0.0,1.0
SMARCAL1,0.0,0.0,1.0
POU4F3,0.0,0.0,1.0
PCGF1,0.0,0.0,1.0
BTD,1.0,1.0,1.0
LIPT1,0.0,0.0,1.0
TLX1,0.0,0.0,1.0
FERMT2,0.0,0.0,1.0
UBQLN2,1.0,1.0,1.0
POU5F1,2.0,2.0,1.0
MAGEC1,0.0,0.0,1.0
CRKL,5.0,5.0,1.0
UNC5B,2.0,2.0,1.0
ABHD6,1.0,1.0,1.0
CDK5R2,0.0,0.0,1.0
TMC3,0.0,0.0,1.0
DEDD,0.0,0.0,1.0
XRCC1,4.0,4.0,1.0
MAGEB16,0.0,0.0,1.0
TMEM68,0.0,0.0,1.0
PCYOX1L,1.0,1.0,1.0
FAM126A,0.0,0.0,1.0
MTMR7,2.0,2.0,1.0
FOXP4,0.0,0.0,1.0
MPP2,0.0,0.0,1.0
TNK2,0.0,0.0,1.0
PCGF5,1.0,1.0,1.0
NKX3-2,1.0,1.0,1.0
L3MBTL3,0.0,0.0,1.0
LSM10,3.0,3.0,1.0
MED28,1.0,1.0,1.0
POLQ,1.0,1.0,1.0
RHOD,2.0,2.0,1.0
GART,1.0,1.0,1.0
NET1,3.0,3.0,1.0
IL13RA1,1.0,1.0,1.0
CD2BP2,1.0,1.0,1.0
ZXDB,0.0,0.0,1.0
FST,1.0,1.0,1.0
FAM135B,0.0,0.0,1.0
SPOP,0.0,0.0,1.0
LGSN,0.0,0.0,1.0
PRKACA,23.0,23.0,1.0
MAML1,9.0,9.0,1.0
PTGFRN,0.0,0.0,1.0
LCE3A,1.0,1.0,1.0
MORC2,0.0,0.0,1.0
STARD3,1.0,1.0,1.0
PIK3R4,6.0,6.0,1.0
CLEC2L,0.0,0.0,1.0
ST3GAL6,2.0,2.0,1.0
MRGPRG,0.0,0.0,1.0
