,degree,fanout,fanin
ANKH,1.0,1.0,1.0
RUNDC3A,0.0,0.0,1.0
STOML2,1.0,1.0,1.0
NCOA2,6.0,6.0,1.0
NPEPPS,1.0,1.0,1.0
GEMIN2,1.0,1.0,1.0
TIMM23,1.0,1.0,1.0
RELA,16.0,16.0,1.0
HYAL1,2.0,2.0,1.0
GHITM,0.0,0.0,1.0
BTBD10,0.0,0.0,1.0
RBMX2,0.0,0.0,1.0
MIS18BP1,1.0,1.0,1.0
IFT52,1.0,1.0,1.0
WDR7,0.0,0.0,1.0
SYTL3,0.0,0.0,1.0
TMEM192,0.0,0.0,1.0
PIM2,0.0,0.0,1.0
ESRRG,1.0,1.0,1.0
MADD,2.0,2.0,1.0
CEP97,1.0,1.0,1.0
CNN2,2.0,2.0,1.0
FAM91A1,0.0,0.0,1.0
NELFB,6.0,6.0,1.0
CEP19,0.0,0.0,1.0
SUPT6H,2.0,2.0,1.0
SLC9A4,1.0,1.0,1.0
CCR4,1.0,1.0,1.0
ATG9A,0.0,0.0,1.0
ABCC10,0.0,0.0,1.0
RPP25,2.0,2.0,1.0
PGAM1,2.0,2.0,1.0
SLC31A1,0.0,0.0,1.0
MOV10,10.0,10.0,1.0
SLC35E3,0.0,0.0,1.0
ANKHD1,0.0,0.0,1.0
PUM2,0.0,0.0,1.0
HOXA5,0.0,0.0,1.0
TMEM69,0.0,0.0,1.0
UBXN7,1.0,1.0,1.0
CDR2L,0.0,0.0,1.0
OPRL1,1.0,1.0,1.0
CMTM1,0.0,0.0,1.0
IMPAD1,0.0,0.0,1.0
QRSL1,0.0,0.0,1.0
IGHMBP2,0.0,0.0,1.0
GRID2,0.0,0.0,1.0
CCNJ,0.0,0.0,1.0
CANX,5.0,5.0,1.0
NIFK,0.0,0.0,1.0
KIT,4.0,4.0,1.0
FBXO7,2.0,2.0,1.0
CORO1C,0.0,0.0,1.0
PRKCSH,4.0,4.0,1.0
SFT2D3,0.0,0.0,1.0
ECI2,1.0,1.0,1.0
CPSF3,5.0,5.0,1.0
UTP15,2.0,2.0,1.0
TBL1XR1,4.0,4.0,1.0
NCKAP5L,0.0,0.0,1.0
POU2F2,1.0,1.0,1.0
NDUFS7,1.0,1.0,1.0
KLF6,0.0,0.0,1.0
LRRC6,0.0,0.0,1.0
PNPLA6,1.0,1.0,1.0
TNFRSF14,1.0,1.0,1.0
EXOC4,3.0,3.0,1.0
MRPL13,3.0,3.0,1.0
DIP2A,0.0,0.0,1.0
GNPNAT1,0.0,0.0,1.0
PDLIM5,1.0,1.0,1.0
MIB1,5.0,5.0,1.0
RPS20,15.0,15.0,1.0
TTC27,0.0,0.0,1.0
IL4R,1.0,1.0,1.0
RABGAP1,1.0,1.0,1.0
CAPZA2,4.0,4.0,1.0
TAL1,1.0,1.0,1.0
NOL4,0.0,0.0,1.0
PPP1R1B,1.0,1.0,1.0
DDAH2,1.0,1.0,1.0
HNRNPM,2.0,2.0,1.0
MINK1,1.0,1.0,1.0
RPL34,12.0,12.0,1.0
DTNBP1,1.0,1.0,1.0
PHTF1,0.0,0.0,1.0
AMY2B,1.0,1.0,1.0
ASGR1,0.0,0.0,1.0
TCAF1,0.0,0.0,1.0
LYZ,2.0,2.0,1.0
DLX4,0.0,0.0,1.0
ZNF350,1.0,1.0,1.0
METTL17,0.0,0.0,1.0
FBXO28,0.0,0.0,1.0
PGAP1,1.0,1.0,1.0
REXO4,0.0,0.0,1.0
SLC4A2,1.0,1.0,1.0
SGK3,0.0,0.0,1.0
IL17RB,0.0,0.0,1.0
RPS9,16.0,16.0,1.0
ZFAND2A,0.0,0.0,1.0
COPRS,1.0,1.0,1.0
FEM1C,1.0,1.0,1.0
CEP85L,0.0,0.0,1.0
YEATS2,1.0,1.0,1.0
LRIG2,0.0,0.0,1.0
IQCF5,0.0,0.0,1.0
MAP6,0.0,0.0,1.0
ITGA6,5.0,5.0,1.0
ADRM1,2.0,2.0,1.0
EEPD1,0.0,0.0,1.0
CELF1,0.0,0.0,1.0
DDX1,1.0,1.0,1.0
CENPT,5.0,5.0,1.0
LEP,2.0,2.0,1.0
TSPYL2,1.0,1.0,1.0
USP32,0.0,0.0,1.0
TULP3,0.0,0.0,1.0
PLSCR4,0.0,0.0,1.0
NXT1,1.0,1.0,1.0
SAGE1,0.0,0.0,1.0
FMNL3,1.0,1.0,1.0
HSDL2,0.0,0.0,1.0
S100A1,1.0,1.0,1.0
FAM53C,0.0,0.0,1.0
TRMU,1.0,1.0,1.0
VEGFB,2.0,2.0,1.0
NMRK1,0.0,0.0,1.0
KLC1,4.0,4.0,1.0
TRUB2,0.0,0.0,1.0
ABL1,8.0,8.0,1.0
GSN,3.0,3.0,1.0
ADK,1.0,1.0,1.0
HNRNPR,1.0,1.0,1.0
ERP44,1.0,1.0,1.0
SLC37A1,1.0,1.0,1.0
PKM,1.0,1.0,1.0
HDAC6,5.0,5.0,1.0
TBC1D17,1.0,1.0,1.0
CTU2,0.0,0.0,1.0
RPL5,12.0,12.0,1.0
ARHGEF40,3.0,3.0,1.0
CD70,1.0,1.0,1.0
CHST3,1.0,1.0,1.0
LRRN3,0.0,0.0,1.0
SPCS3,4.0,4.0,1.0
SRRM1,4.0,4.0,1.0
FAM184A,0.0,0.0,1.0
PRR13,0.0,0.0,1.0
SLC38A6,0.0,0.0,1.0
RAC1,34.0,34.0,1.0
FAM133B,0.0,0.0,1.0
TSPAN17,0.0,0.0,1.0
TRAPPC10,2.0,2.0,1.0
ITIH5,0.0,0.0,1.0
EXT1,1.0,1.0,1.0
MTIF2,1.0,1.0,1.0
GPAM,5.0,5.0,1.0
CEL,1.0,1.0,1.0
FUCA1,2.0,2.0,1.0
RABAC1,0.0,0.0,1.0
LAPTM4B,0.0,0.0,1.0
ANAPC11,9.0,9.0,1.0
TANGO2,0.0,0.0,1.0
DAB2,2.0,2.0,1.0
LAMA5,3.0,3.0,1.0
MAPRE1,10.0,10.0,1.0
YTHDF1,0.0,0.0,1.0
FEN1,5.0,5.0,1.0
AP3S2,0.0,0.0,1.0
PRPSAP1,0.0,0.0,1.0
EHMT1,4.0,4.0,1.0
TMEM59,0.0,0.0,1.0
KCNIP4,1.0,1.0,1.0
CLEC1B,1.0,1.0,1.0
VKORC1L1,1.0,1.0,1.0
ALKBH7,0.0,0.0,1.0
ISCU,0.0,0.0,1.0
IKZF4,0.0,0.0,1.0
ANKRD50,0.0,0.0,1.0
KCNMA1,2.0,2.0,1.0
AACS,1.0,1.0,1.0
SEMA3E,1.0,1.0,1.0
HSP90B1,6.0,6.0,1.0
NGFR,11.0,11.0,1.0
TANGO6,0.0,0.0,1.0
WBP11,1.0,1.0,1.0
WDR77,2.0,2.0,1.0
RXRB,1.0,1.0,1.0
INF2,0.0,0.0,1.0
ZDHHC18,0.0,0.0,1.0
MSI2,0.0,0.0,1.0
COA4,1.0,1.0,1.0
ATP2A3,3.0,3.0,1.0
UBE3C,1.0,1.0,1.0
NPLOC4,1.0,1.0,1.0
MPHOSPH9,0.0,0.0,1.0
CSK,9.0,9.0,1.0
RNPS1,6.0,6.0,1.0
DNMT3A,4.0,4.0,1.0
PES1,1.0,1.0,1.0
RBBP4,12.0,12.0,1.0
IRX3,0.0,0.0,1.0
MOB4,0.0,0.0,1.0
RFC3,18.0,18.0,1.0
URB2,0.0,0.0,1.0
COPZ1,2.0,2.0,1.0
CHPF2,1.0,1.0,1.0
NEXN,0.0,0.0,1.0
SOCS1,7.0,7.0,1.0
SP140L,0.0,0.0,1.0
ROCK2,5.0,5.0,1.0
MORF4L2,1.0,1.0,1.0
NCOA1,5.0,5.0,1.0
KREMEN1,2.0,2.0,1.0
AP2B1,10.0,10.0,1.0
EIF4A1,6.0,6.0,1.0
RSBN1,0.0,0.0,1.0
GPALPP1,0.0,0.0,1.0
ZNF431,0.0,0.0,1.0
SKAP2,1.0,1.0,1.0
L3HYPDH,0.0,0.0,1.0
CCDC130,0.0,0.0,1.0
CDK5RAP3,0.0,0.0,1.0
GIPC1,0.0,0.0,1.0
ANAPC13,1.0,1.0,1.0
DNAJC7,1.0,1.0,1.0
TAF5,7.0,7.0,1.0
SMG5,1.0,1.0,1.0
IRF2BPL,0.0,0.0,1.0
LAP3,0.0,0.0,1.0
LIPA,1.0,1.0,1.0
NFE2L2,0.0,0.0,1.0
SCGB3A2,1.0,1.0,1.0
ZNF277,0.0,0.0,1.0
CNTNAP1,1.0,1.0,1.0
ZNF74,0.0,0.0,1.0
CYB5R1,2.0,2.0,1.0
CCDC7,0.0,0.0,1.0
ASCC3,1.0,1.0,1.0
LILRA2,1.0,1.0,1.0
UBN2,0.0,0.0,1.0
COX14,0.0,0.0,1.0
DOK1,2.0,2.0,1.0
FDPS,1.0,1.0,1.0
SRP72,1.0,1.0,1.0
GREB1,1.0,1.0,1.0
PON2,1.0,1.0,1.0
GPT2,0.0,0.0,1.0
SCAF4,0.0,0.0,1.0
DYRK1B,0.0,0.0,1.0
MTRR,4.0,4.0,1.0
CD164,0.0,0.0,1.0
MTCH2,0.0,0.0,1.0
GMPR2,1.0,1.0,1.0
CS,2.0,2.0,1.0
MYPN,0.0,0.0,1.0
KRR1,2.0,2.0,1.0
ANXA11,0.0,0.0,1.0
KDM5C,1.0,1.0,1.0
MCM5,4.0,4.0,1.0
IL6ST,4.0,4.0,1.0
MRPS25,3.0,3.0,1.0
CCHCR1,0.0,0.0,1.0
RHAG,3.0,3.0,1.0
BEST3,0.0,0.0,1.0
GPATCH1,0.0,0.0,1.0
LEMD3,2.0,2.0,1.0
LIPE,1.0,1.0,1.0
PCBP1,1.0,1.0,1.0
UBP1,0.0,0.0,1.0
UPRT,0.0,0.0,1.0
HINT1,0.0,0.0,1.0
SPATA24,0.0,0.0,1.0
TJP1,4.0,4.0,1.0
GPATCH2L,0.0,0.0,1.0
CRYZ,0.0,0.0,1.0
EVPL,1.0,1.0,1.0
ZMIZ1,0.0,0.0,1.0
ANGEL2,0.0,0.0,1.0
LZTR1,0.0,0.0,1.0
GM2A,2.0,2.0,1.0
PRRC2C,0.0,0.0,1.0
LRRC47,0.0,0.0,1.0
BCL2,5.0,5.0,1.0
FAM98B,1.0,1.0,1.0
CEACAM1,1.0,1.0,1.0
ISY1,4.0,4.0,1.0
MAPK1,36.0,36.0,1.0
CUEDC2,0.0,0.0,1.0
CHORDC1,0.0,0.0,1.0
NAF1,0.0,0.0,1.0
PIGU,1.0,1.0,1.0
MAF1,1.0,1.0,1.0
MAP3K11,0.0,0.0,1.0
PPDPF,0.0,0.0,1.0
MAPK10,5.0,5.0,1.0
HNRNPUL1,1.0,1.0,1.0
LCP1,1.0,1.0,1.0
DNAJC5,1.0,1.0,1.0
HBQ1,0.0,0.0,1.0
PHIP,0.0,0.0,1.0
BOD1,0.0,0.0,1.0
ARPC3,3.0,3.0,1.0
TMEM97,0.0,0.0,1.0
RCOR3,0.0,0.0,1.0
NBAS,1.0,1.0,1.0
VRK2,2.0,2.0,1.0
IQGAP1,10.0,10.0,1.0
CDK5R2,0.0,0.0,1.0
GORASP2,1.0,1.0,1.0
RDH10,1.0,1.0,1.0
KIF13B,2.0,2.0,1.0
TOMM40,2.0,2.0,1.0
CCR7,1.0,1.0,1.0
MAP2K2,11.0,11.0,1.0
MARS2,1.0,1.0,1.0
SEC16A,1.0,1.0,1.0
JARID2,1.0,1.0,1.0
PCYOX1L,1.0,1.0,1.0
RHBDD1,0.0,0.0,1.0
TRIM58,0.0,0.0,1.0
FMO1,1.0,1.0,1.0
PRRC1,0.0,0.0,1.0
GPS1,4.0,4.0,1.0
NBPF1,0.0,0.0,1.0
ZNF585B,0.0,0.0,1.0
PPP1R7,0.0,0.0,1.0
DAXX,2.0,2.0,1.0
RWDD2B,0.0,0.0,1.0
TMEM209,0.0,0.0,1.0
TP63,4.0,4.0,1.0
PPP1R10,0.0,0.0,1.0
FBLN5,1.0,1.0,1.0
PHTF2,0.0,0.0,1.0
SLC9A1,2.0,2.0,1.0
MAP4K2,0.0,0.0,1.0
GCDH,1.0,1.0,1.0
PALM,0.0,0.0,1.0
DEFB114,1.0,1.0,1.0
STIP1,1.0,1.0,1.0
RPF1,0.0,0.0,1.0
DIRC1,0.0,0.0,1.0
FAM209B,0.0,0.0,1.0
KLHL7,0.0,0.0,1.0
SMG8,1.0,1.0,1.0
YIF1B,0.0,0.0,1.0
CDK12,1.0,1.0,1.0
RTN4RL1,0.0,0.0,1.0
SNX6,0.0,0.0,1.0
EPHA1,2.0,2.0,1.0
TEKT1,0.0,0.0,1.0
DPM1,1.0,1.0,1.0
TIMM10B,1.0,1.0,1.0
ZNF184,0.0,0.0,1.0
ZNHIT6,0.0,0.0,1.0
ADPGK,0.0,0.0,1.0
NOS2,2.0,2.0,1.0
HENMT1,1.0,1.0,1.0
LPP,0.0,0.0,1.0
PDZD11,3.0,3.0,1.0
CT45A1,0.0,0.0,1.0
HIST1H2BJ,28.0,28.0,1.0
SLC25A20,1.0,1.0,1.0
PSTPIP2,0.0,0.0,1.0
MYOG,1.0,1.0,1.0
CSAD,0.0,0.0,1.0
ANKRA2,0.0,0.0,1.0
OGFRL1,0.0,0.0,1.0
ANXA5,1.0,1.0,1.0
DPP8,0.0,0.0,1.0
FAM193A,0.0,0.0,1.0
AHCYL2,0.0,0.0,1.0
ELK3,0.0,0.0,1.0
RPAP2,1.0,1.0,1.0
DPEP3,2.0,2.0,1.0
PFKL,1.0,1.0,1.0
HNRNPK,2.0,2.0,1.0
PSMG1,0.0,0.0,1.0
EXOSC6,5.0,5.0,1.0
FAM160B1,0.0,0.0,1.0
PTPN11,32.0,32.0,1.0
RNF5,2.0,2.0,1.0
DTD1,0.0,0.0,1.0
EXOC3,3.0,3.0,1.0
UTP14A,2.0,2.0,1.0
ADI1,1.0,1.0,1.0
FKBP5,1.0,1.0,1.0
PRAF2,0.0,0.0,1.0
DUSP7,5.0,5.0,1.0
SCAF8,0.0,0.0,1.0
PPIL3,1.0,1.0,1.0
TMEM11,1.0,1.0,1.0
CSE1L,0.0,0.0,1.0
TAF3,6.0,6.0,1.0
TMEM177,0.0,0.0,1.0
RABL2A,0.0,0.0,1.0
IKZF1,1.0,1.0,1.0
ANKS3,0.0,0.0,1.0
SLC25A47,0.0,0.0,1.0
MRM1,1.0,1.0,1.0
NSUN5,0.0,0.0,1.0
HECA,0.0,0.0,1.0
PPP6C,1.0,1.0,1.0
RAB29,1.0,1.0,1.0
TM9SF2,0.0,0.0,1.0
ELMOD2,0.0,0.0,1.0
MED10,1.0,1.0,1.0
LRPPRC,0.0,0.0,1.0
UQCRC1,0.0,0.0,1.0
FBXO33,0.0,0.0,1.0
COL8A2,1.0,1.0,1.0
SGPP1,1.0,1.0,1.0
SFPQ,1.0,1.0,1.0
XIAP,6.0,6.0,1.0
TEX33,0.0,0.0,1.0
KDM6A,2.0,2.0,1.0
TMEM174,0.0,0.0,1.0
PRAMEF9,0.0,0.0,1.0
APBA3,1.0,1.0,1.0
IDH3A,1.0,1.0,1.0
AHCTF1,4.0,4.0,1.0
SBDS,0.0,0.0,1.0
TLR6,3.0,3.0,1.0
ALPI,1.0,1.0,1.0
RBPMS2,0.0,0.0,1.0
KCNJ13,0.0,0.0,1.0
FOXL2,1.0,1.0,1.0
TWF2,0.0,0.0,1.0
ATRAID,0.0,0.0,1.0
PACRGL,0.0,0.0,1.0
TEC,1.0,1.0,1.0
ANXA7,0.0,0.0,1.0
EHD4,0.0,0.0,1.0
CCDC22,1.0,1.0,1.0
WDR35,1.0,1.0,1.0
BRPF3,3.0,3.0,1.0
NUBPL,1.0,1.0,1.0
NUP88,18.0,18.0,1.0
APIP,1.0,1.0,1.0
AZU1,1.0,1.0,1.0
DDX60L,0.0,0.0,1.0
ZNF181,0.0,0.0,1.0
MPLKIP,0.0,0.0,1.0
CERK,1.0,1.0,1.0
PSD4,0.0,0.0,1.0
MOSPD3,0.0,0.0,1.0
RABIF,0.0,0.0,1.0
PTPN23,1.0,1.0,1.0
ST3GAL2,2.0,2.0,1.0
PIK3CD,7.0,7.0,1.0
BBS12,0.0,0.0,1.0
STK17A,0.0,0.0,1.0
APPL1,1.0,1.0,1.0
MCCD1,0.0,0.0,1.0
SGCB,0.0,0.0,1.0
ARPIN,0.0,0.0,1.0
ZFAT,0.0,0.0,1.0
NDUFAF5,1.0,1.0,1.0
MPPE1,0.0,0.0,1.0
PTK6,11.0,11.0,1.0
ZSWIM3,0.0,0.0,1.0
LY6G5C,0.0,0.0,1.0
VTA1,2.0,2.0,1.0
PHC1,9.0,9.0,1.0
FAT4,0.0,0.0,1.0
NUP153,18.0,18.0,1.0
TECR,1.0,1.0,1.0
PNP,2.0,2.0,1.0
CCDC73,0.0,0.0,1.0
SUOX,1.0,1.0,1.0
HECTD1,1.0,1.0,1.0
STAU2,0.0,0.0,1.0
WDR55,0.0,0.0,1.0
NFIC,0.0,0.0,1.0
GDAP2,0.0,0.0,1.0
AK4,1.0,1.0,1.0
ARHGAP24,1.0,1.0,1.0
PTCD1,0.0,0.0,1.0
NHLRC3,1.0,1.0,1.0
AFAP1L2,0.0,0.0,1.0
MED19,1.0,1.0,1.0
NIPBL,1.0,1.0,1.0
SLC9A3,1.0,1.0,1.0
EXOSC5,5.0,5.0,1.0
ASPRV1,0.0,0.0,1.0
DCAF11,1.0,1.0,1.0
EMG1,2.0,2.0,1.0
RTN3,1.0,1.0,1.0
SF3B4,2.0,2.0,1.0
WDR49,0.0,0.0,1.0
DUSP27,0.0,0.0,1.0
SPATA5,0.0,0.0,1.0
UNC13D,1.0,1.0,1.0
CD74,1.0,1.0,1.0
ARHGAP21,1.0,1.0,1.0
ENSA,1.0,1.0,1.0
MYNN,0.0,0.0,1.0
IVD,0.0,0.0,1.0
VAMP7,3.0,3.0,1.0
NT5E,1.0,1.0,1.0
PDCD2L,0.0,0.0,1.0
ERCC3,20.0,20.0,1.0
GRK6,0.0,0.0,1.0
MBOAT7,1.0,1.0,1.0
TMTC3,0.0,0.0,1.0
EPHB6,2.0,2.0,1.0
CNOT8,2.0,2.0,1.0
P4HA1,0.0,0.0,1.0
EMC2,0.0,0.0,1.0
CLEC16A,0.0,0.0,1.0
CDKN2AIP,0.0,0.0,1.0
VWA8,0.0,0.0,1.0
IPO5,0.0,0.0,1.0
FNBP1,0.0,0.0,1.0
TSSC4,0.0,0.0,1.0
CNBP,0.0,0.0,1.0
BUB3,6.0,6.0,1.0
OR1L8,1.0,1.0,1.0
RGP1,3.0,3.0,1.0
DENND4A,1.0,1.0,1.0
SLC38A7,0.0,0.0,1.0
VASP,1.0,1.0,1.0
PRKAR1A,5.0,5.0,1.0
ETFA,0.0,0.0,1.0
DDX6,1.0,1.0,1.0
HSBP1,3.0,3.0,1.0
RGL1,1.0,1.0,1.0
NCEH1,1.0,1.0,1.0
NFX1,0.0,0.0,1.0
NFAM1,1.0,1.0,1.0
INS,7.0,7.0,1.0
SEPHS2,1.0,1.0,1.0
WDR5B,0.0,0.0,1.0
MLX,1.0,1.0,1.0
MIEF1,0.0,0.0,1.0
WDSUB1,0.0,0.0,1.0
CYP2U1,2.0,2.0,1.0
TMEM176B,0.0,0.0,1.0
SACM1L,2.0,2.0,1.0
WIPF2,2.0,2.0,1.0
PTPN9,1.0,1.0,1.0
FAM89A,0.0,0.0,1.0
LRFN4,1.0,1.0,1.0
R3HDM4,0.0,0.0,1.0
TRAPPC4,3.0,3.0,1.0
YWHAE,14.0,14.0,1.0
MTMR2,4.0,4.0,1.0
SOX4,1.0,1.0,1.0
KPNA5,2.0,2.0,1.0
ARHGAP10,2.0,2.0,1.0
UGCG,1.0,1.0,1.0
PIAS4,12.0,12.0,1.0
HDAC2,10.0,10.0,1.0
RBCK1,3.0,3.0,1.0
NFYA,1.0,1.0,1.0
NUP107,22.0,22.0,1.0
SPTBN1,3.0,3.0,1.0
IFRD2,0.0,0.0,1.0
RNF145,0.0,0.0,1.0
DDB1,8.0,8.0,1.0
SH3TC1,0.0,0.0,1.0
PATL1,1.0,1.0,1.0
LXN,0.0,0.0,1.0
EGFLAM,0.0,0.0,1.0
TRMT6,0.0,0.0,1.0
ZNF628,0.0,0.0,1.0
ASPHD2,0.0,0.0,1.0
PPP2R2C,0.0,0.0,1.0
DHX15,1.0,1.0,1.0
ZCCHC3,0.0,0.0,1.0
LRRC14,0.0,0.0,1.0
SAP18,2.0,2.0,1.0
OR7G3,1.0,1.0,1.0
SAP30L,2.0,2.0,1.0
ITGAM,3.0,3.0,1.0
INPPL1,3.0,3.0,1.0
NUP43,22.0,22.0,1.0
FAM117A,0.0,0.0,1.0
DDIT4L,0.0,0.0,1.0
TMEM144,0.0,0.0,1.0
TGOLN2,5.0,5.0,1.0
BNIP1,1.0,1.0,1.0
CNN3,0.0,0.0,1.0
MAGOH,6.0,6.0,1.0
ZNF281,0.0,0.0,1.0
TMIGD1,0.0,0.0,1.0
CRKL,5.0,5.0,1.0
MOAP1,0.0,0.0,1.0
UBE2G1,2.0,2.0,1.0
ZBED4,0.0,0.0,1.0
EHD1,0.0,0.0,1.0
ZNF805,0.0,0.0,1.0
MRPL22,3.0,3.0,1.0
ZSWIM1,0.0,0.0,1.0
BSPH1,0.0,0.0,1.0
MAU2,1.0,1.0,1.0
RANBP6,0.0,0.0,1.0
CDCA7L,0.0,0.0,1.0
DCDC2B,0.0,0.0,1.0
RSF1,1.0,1.0,1.0
POLL,1.0,1.0,1.0
MFAP3,1.0,1.0,1.0
GUCD1,0.0,0.0,1.0
SPAG7,0.0,0.0,1.0
VAMP4,2.0,2.0,1.0
ICOSLG,0.0,0.0,1.0
NDUFB3,1.0,1.0,1.0
USP6NL,1.0,1.0,1.0
KIFAP3,5.0,5.0,1.0
NFRKB,1.0,1.0,1.0
PLA2G12A,6.0,6.0,1.0
TNFRSF17,1.0,1.0,1.0
ZNF442,0.0,0.0,1.0
ERCC6,5.0,5.0,1.0
ZNF638,0.0,0.0,1.0
WDR19,1.0,1.0,1.0
PFN1,2.0,2.0,1.0
SLMAP,0.0,0.0,1.0
IFT80,1.0,1.0,1.0
TMEM41A,0.0,0.0,1.0
ZNF438,0.0,0.0,1.0
KIAA2026,0.0,0.0,1.0
ZNF195,0.0,0.0,1.0
PIK3C3,6.0,6.0,1.0
PLD2,3.0,3.0,1.0
SLC35D2,3.0,3.0,1.0
RBM20,0.0,0.0,1.0
CRYGB,0.0,0.0,1.0
TMEM151A,0.0,0.0,1.0
LDB3,0.0,0.0,1.0
CEP63,5.0,5.0,1.0
NEUROG1,0.0,0.0,1.0
STK26,0.0,0.0,1.0
JMY,1.0,1.0,1.0
HEATR5B,0.0,0.0,1.0
CCDC28B,0.0,0.0,1.0
RAB3IL1,1.0,1.0,1.0
NIP7,0.0,0.0,1.0
ZNF658,0.0,0.0,1.0
ACTA2,2.0,2.0,1.0
KIF1BP,0.0,0.0,1.0
COX19,1.0,1.0,1.0
REEP6,0.0,0.0,1.0
HPCAL1,0.0,0.0,1.0
SMARCD1,2.0,2.0,1.0
RDH11,2.0,2.0,1.0
PCGF1,0.0,0.0,1.0
RBBP9,0.0,0.0,1.0
ANKFY1,0.0,0.0,1.0
CDC16,9.0,9.0,1.0
ENC1,0.0,0.0,1.0
ATF4,0.0,0.0,1.0
TMEM120A,0.0,0.0,1.0
COMMD1,1.0,1.0,1.0
DAP,0.0,0.0,1.0
MOB1A,1.0,1.0,1.0
NMD3,0.0,0.0,1.0
TUBG1,5.0,5.0,1.0
VAMP1,3.0,3.0,1.0
PTPN6,13.0,13.0,1.0
CD81,2.0,2.0,1.0
ZBTB6,0.0,0.0,1.0
LIPT1,0.0,0.0,1.0
ST8SIA4,1.0,1.0,1.0
ACCS,0.0,0.0,1.0
WBP2,0.0,0.0,1.0
TTC5,1.0,1.0,1.0
POU2AF1,0.0,0.0,1.0
SLC46A3,0.0,0.0,1.0
TRA2B,1.0,1.0,1.0
MRPS21,3.0,3.0,1.0
RALGPS1,0.0,0.0,1.0
CPA3,1.0,1.0,1.0
PRSS55,0.0,0.0,1.0
MOSPD2,1.0,1.0,1.0
POLR2J3,0.0,0.0,1.0
SLC10A3,0.0,0.0,1.0
TMEM38A,0.0,0.0,1.0
RHNO1,4.0,4.0,1.0
CSNK1G2,2.0,2.0,1.0
TMEM14B,0.0,0.0,1.0
SFMBT2,0.0,0.0,1.0
OR5AS1,1.0,1.0,1.0
DNAAF5,0.0,0.0,1.0
NOC3L,0.0,0.0,1.0
SLAIN1,0.0,0.0,1.0
DAGLA,1.0,1.0,1.0
CACNB4,4.0,4.0,1.0
DNASE1,0.0,0.0,1.0
UNC5CL,0.0,0.0,1.0
PHLDB2,0.0,0.0,1.0
CA6,1.0,1.0,1.0
KCTD5,0.0,0.0,1.0
KLHL17,0.0,0.0,1.0
SBNO2,0.0,0.0,1.0
SMARCA1,0.0,0.0,1.0
HLA-F,4.0,4.0,1.0
AMZ2,0.0,0.0,1.0
LACC1,0.0,0.0,1.0
EID3,1.0,1.0,1.0
DDIT3,2.0,2.0,1.0
EIF2AK4,0.0,0.0,1.0
TAF13,7.0,7.0,1.0
SLC30A9,0.0,0.0,1.0
SYTL4,1.0,1.0,1.0
IRF9,0.0,0.0,1.0
KLHDC1,0.0,0.0,1.0
SLC7A6OS,0.0,0.0,1.0
PHRF1,0.0,0.0,1.0
SOX2,4.0,4.0,1.0
ZNF813,0.0,0.0,1.0
ENTPD6,1.0,1.0,1.0
PLB1,2.0,2.0,1.0
TSEN54,1.0,1.0,1.0
TBCK,0.0,0.0,1.0
SLC22A5,2.0,2.0,1.0
SUMF2,2.0,2.0,1.0
PPP1R3D,0.0,0.0,1.0
ZNF419,0.0,0.0,1.0
KCTD18,0.0,0.0,1.0
ANKRD1,1.0,1.0,1.0
ACYP1,0.0,0.0,1.0
KAT2A,11.0,11.0,1.0
MRPL33,3.0,3.0,1.0
MEGF6,0.0,0.0,1.0
EXOSC10,1.0,1.0,1.0
CDK2,14.0,14.0,1.0
PID1,0.0,0.0,1.0
CEBPZ,0.0,0.0,1.0
ZNF26,0.0,0.0,1.0
BLMH,1.0,1.0,1.0
SSR3,1.0,1.0,1.0
HS6ST1,1.0,1.0,1.0
HARS,1.0,1.0,1.0
SAMD9L,0.0,0.0,1.0
CRY1,0.0,0.0,1.0
DCTN4,3.0,3.0,1.0
OR7E24,1.0,1.0,1.0
HIBCH,0.0,0.0,1.0
IRF2,0.0,0.0,1.0
RPL15,12.0,12.0,1.0
COL19A1,2.0,2.0,1.0
POMC,4.0,4.0,1.0
CASS4,0.0,0.0,1.0
OPN3,1.0,1.0,1.0
DUSP23,0.0,0.0,1.0
IMPACT,0.0,0.0,1.0
HNRNPH2,1.0,1.0,1.0
PDE4A,1.0,1.0,1.0
DUSP3,4.0,4.0,1.0
OR2T6,1.0,1.0,1.0
KLRK1,2.0,2.0,1.0
PFN4,0.0,0.0,1.0
LPGAT1,1.0,1.0,1.0
PCM1,5.0,5.0,1.0
FIP1L1,5.0,5.0,1.0
POLR2A,23.0,23.0,1.0
SMAD4,9.0,9.0,1.0
ZC3HC1,0.0,0.0,1.0
ALKBH1,0.0,0.0,1.0
HGH1,0.0,0.0,1.0
SNF8,1.0,1.0,1.0
VILL,0.0,0.0,1.0
PRKACA,23.0,23.0,1.0
BET1L,2.0,2.0,1.0
E2F3,5.0,5.0,1.0
HECTD2,1.0,1.0,1.0
MCMBP,0.0,0.0,1.0
SPOCK2,0.0,0.0,1.0
XRRA1,0.0,0.0,1.0
TBC1D28,0.0,0.0,1.0
CEP78,5.0,5.0,1.0
BTAF1,0.0,0.0,1.0
CLIC4,0.0,0.0,1.0
ERGIC3,0.0,0.0,1.0
GLIPR2,0.0,0.0,1.0
SEPSECS,1.0,1.0,1.0
VAT1,1.0,1.0,1.0
ATP8A1,2.0,2.0,1.0
